"Word","CEFR"
"bet","C1"
"helicopter","C1"
"scratch","C1"
"bush","C1"
"tray","C1"
"snap","C1"
"needle","C1"
"greenhouse","C1"
"cruel","C1"
"scratch","C1"
"fool","C1"
"peculiar","C1"
"rocket","C1"
"goodness","C1"
"corn","C1"
"recorder","C1"
"presume","C1"
"boiler","C1"
"roundabout","C1"
"bite","C1"
"grief","C1"
"crap","C1"
"bulb","C1"
"kidney","C1"
"fish","C1"
"brush","C1"
"pensioner","C1"
"bleed","C1"
"damn","C1"
"cunt","C1"
"pissed","C1"
"bleeding","C1"
"pussy","C1"
"polish","C1"
"pigeon","C1"
"cock","C1"
"babe","C1"
"navy","C1"
"wax","C1"
"stew","C1"
"buggy","C1"
"darts","C1"
"sprout","C1"
"dodgy","C1"
"scrub","C1"
"wanker","C1"
"rib","C1"
"shuffle","C1"
"beep","C1"
"pastry","C1"
"ribbon","C1"
"scarf","C1"
"drip","C1"
"potty","C1"
"digger","C1"
"liar","C1"
"sew","C1"
"hairy","C1"
"hopeless","C1"
"tasty","C1"
"patio","C1"
"indoors","C1"
"crawl","C1"
"scrap","C1"
"teapot","C1"
"ashtray","C1"
"pants","C1"
"squash","C1"
"rewind","C1"
"whereabouts","C1"
"pony","C1"
"plaster","C1"
"tramp","C1"
"squash","C1"
"ski","C1"
"grape","C1"
"dustbin","C1"
"grill","C1"
"peel","C1"
"sticker","C1"
"knackered","C1"
"muck","C1"
"shag","C1"
"straw","C1"
"worrying","C1"
"jaw","C1"
"lager","C1"
"stool","C1"
"bung","C1"
"vinegar","C1"
"bump","C1"
"snooker","C1"
"duvet","C1"
"bang","C1"
"stitch","C1"
"bothered","C1"
"bash","C1"
"spit","C1"
"peach","C1"
"token","C1"
"unbelievable","C1"
"cardigan","C1"
"sponge","C1"
"ski","C1"
"nappy","C1"
"skinny","C1"
"jug","C1"
"beard","C1"
"ankle","C1"
"goat","C1"
"march","C1"
"media","C2"
"well","C2"
"project","C2"
"detail","C2"
"structure","C2"
"respondent","C2"
"arena","C2"
"deprive","C2"
"charitable","C2"
"sustainability","C2"
"animation","C2"
"expedition","C2"
"resemble","C2"
"broadly","C2"
"circular","C2"
"assert","C2"
"encounter","C2"
"competence","C2"
"mobility","C2"
"verify","C2"
"renewal","C2"
"albeit","C2"
"empower","C2"
"disappointment","C2"
"compound","C2"
"flee","C2"
"separation","C2"
"severely","C2"
"trustee","C2"
"parallel","C2"
"constitution","C2"
"recycling","C2"
"collaborate","C2"
"assault","C2"
"dynamics","C2"
"mislead","C2"
"reservation","C2"
"molecular","C2"
"insect","C2"
"terror","C2"
"consistency","C2"
"quotation","C2"
"ruling","C2"
"conceive","C2"
"manufacture","C2"
"comparative","C2"
"screening","C2"
"broadcast","C2"
"enhancement","C2"
"positively","C2"
"explosion","C2"
"comparable","C2"
"coincide","C2"
"sculpture","C2"
"wireless","C2"
"informed","C2"
"retention","C2"
"service","C2"
"mysterious","C2"
"instrumental","C2"
"prevail","C2"
"withdrawal","C2"
"alliance","C2"
"prejudice","C2"
"transparent","C2"
"manipulate","C2"
"welcome","C2"
"offender","C2"
"activate","C2"
"legendary","C2"
"cooperation","C2"
"subject","C2"
"spacious","C2"
"charm","C2"
"precede","C2"
"combat","C2"
"nearby","C2"
"overwhelming","C2"
"configure","C2"
"harmony","C2"
"prohibit","C2"
"fantasy","C2"
"continuity","C2"
"creator","C2"
"repeatedly","C2"
"explicitly","C2"
"revelation","C2"
"envisage","C2"
"similarity","C2"
"advocate","C2"
"threshold","C2"
"analyst","C2"
"amenity","C2"
"sailing","C2"
"probability","C2"
"archaeological","C2"
"intent","C2"
"uncertain","C2"
"revolutionary","C2"
"substitute","C2"
"reside","C2"
"manuscript","C2"
"broadband","C2"
"texture","C2"
"memorial","C2"
"hospitality","C2"
"occupational","C2"
"thereafter","C2"
"lasting","C2"
"recycle","C2"
"induction","C2"
"algorithm","C2"
"fragment","C2"
"vocal","C2"
"contrary","C2"
"socially","C2"
"dictate","C2"
"navigate","C2"
"solar","C2"
"asylum","C2"
"collector","C2"
"suspension","C2"
"provoke","C2"
"defender","C2"
"moderate","C2"
"refreshment","C2"
"accumulate","C2"
"healing","C2"
"presently","C2"
"fame","C2"
"lesser","C2"
"suspicion","C2"
"horizon","C2"
"immense","C2"
"multimedia","C2"
"licensing","C2"
"tonne","C2"
"unity","C2"
"occurrence","C2"
"structured","C2"
"doctrine","C2"
"contest","C2"
"prosecution","C2"
"wealthy","C2"
"endure","C2"
"rewarding","C2"
"reluctant","C2"
"correspond","C2"
"counterpart","C2"
"justification","C2"
"regulator","C2"
"insufficient","C2"
"adhere","C2"
"intimate","C2"
"segment","C2"
"successor","C2"
"accountability","C2"
"inherent","C2"
"disappointing","C2"
"hugely","C2"
"terminate","C2"
"frustration","C2"
"happiness","C2"
"harsh","C2"
"demolish","C2"
"loyalty","C2"
"unacceptable","C2"
"upgrade","C2"
"advocate","C2"
"celebrated","C2"
"linear","C2"
"estimated","C2"
"dwelling","C2"
"incidence","C2"
"succession","C2"
"safeguard","C2"
"migration","C2"
"successive","C2"
"immigration","C2"
"intake","C2"
"racial","C2"
"millennium","C2"
"adequately","C2"
"likelihood","C2"
"timely","C2"
"ritual","C2"
"costly","C2"
"temple","C2"
"km","C2"
"intervene","C2"
"predominantly","C2"
"reign","C2"
"clearance","C2"
"invention","C2"
"introductory","C2"
"genius","C2"
"philosophical","C2"
"inspector","C2"
"complementary","C2"
"donor","C2"
"font","C2"
"authentic","C2"
"illuminate","C2"
"subsidiary","C2"
"compelling","C2"
"conform","C2"
"renowned","C2"
"realm","C2"
"rotate","C2"
"resume","C2"
"lengthy","C2"
"appraisal","C2"
"uncover","C2"
"overseas","C2"
"laptop","C2"
"molecule","C2"
"diabetes","C2"
"coherent","C2"
"terrorist","C2"
"refurbish","C2"
"sphere","C2"
"willingness","C2"
"historically","C2"
"remit","C2"
"scrutiny","C2"
"absent","C2"
"strand","C2"
"organism","C2"
"notification","C2"
"definitive","C2"
"omit","C2"
"outbreak","C2"
"distress","C2"
"precision","C2"
"sporting","C2"
"predecessor","C2"
"diminish","C2"
"proven","C2"
"constructive","C2"
"promotional","C2"
"specimen","C2"
"forbid","C2"
"preservation","C2"
"bizarre","C2"
"discharge","C2"
"bombing","C2"
"inequality","C2"
"caution","C2"
"complicate","C2"
"exploitation","C2"
"visually","C2"
"politically","C2"
"concession","C2"
"hypothesis","C2"
"reform","C2"
"mapping","C2"
"annum","C2"
"bias","C2"
"projection","C2"
"rational","C2"
"discharge","C2"
"enlarge","C2"
"compromise","C2"
"favourable","C2"
"exotic","C2"
"conception","C2"
"jurisdiction","C2"
"directive","C2"
"awesome","C2"
"acoustic","C2"
"grasp","C2"
"defect","C2"
"interim","C2"
"tropical","C2"
"discourse","C2"
"inspiring","C2"
"deed","C2"
"liaison","C2"
"seasonal","C2"
"outset","C2"
"vendor","C2"
"proposition","C2"
"refusal","C2"
"promptly","C2"
"alleged","C2"
"motive","C2"
"distinguished","C2"
"dedication","C2"
"original","C2"
"staff","C2"
"cognitive","C2"
"disseminate","C2"
"compilation","C2"
"analytical","C2"
"exemption","C2"
"imaginative","C2"
"portal","C2"
"immune","C2"
"Japanese","C2"
"patent","C2"
"contrary","C2"
"disclosure","C2"
"produce","C2"
"spatial","C2"
"eager","C2"
"dignity","C2"
"disruption","C2"
"blog","C2"
"rigorous","C2"
"testimony","C2"
"childcare","C2"
"magnetic","C2"
"steadily","C2"
"thrive","C2"
"sensor","C2"
"eternal","C2"
"accreditation","C2"
"demo","C2"
"optical","C2"
"mainstream","C2"
"merger","C2"
"footage","C2"
"isolated","C2"
"viewpoint","C2"
"promising","C2"
"articulate","C2"
"characteristic","C2"
"follower","C2"
"setup","C2"
"disadvantaged","C2"
"remedy","C2"
"congratulation","C2"
"burial","C2"
"therapist","C2"
"remarkably","C2"
"harmful","C2"
"momentum","C2"
"transportation","C2"
"controller","C2"
"qualitative","C2"
"uphold","C2"
"subscriber","C2"
"bibliography","C2"
"tolerance","C2"
"trained","C2"
"deficit","C2"
"flourish","C2"
"prototype","C2"
"neglect","C2"
"bacterium","C2"
"temporarily","C2"
"stance","C2"
"presenter","C2"
"span","C2"
"mandatory","C2"
"validate","C2"
"endeavour","C2"
"invade","C2"
"syndrome","C2"
"lodge","C2"
"deployment","C2"
"critically","C2"
"immigrant","C2"
"epic","C2"
"reconstruction","C2"
"approx","C2"
"signing","C2"
"locality","C2"
"battle","C2"
"entitlement","C2"
"matrix","C2"
"striker","C2"
"petition","C2"
"speculation","C2"
"divert","C2"
"align","C2"
"emergence","C2"
"persistent","C2"
"glimpse","C2"
"enrich","C2"
"retreat","C2"
"divine","C2"
"culminate","C2"
"voter","C2"
"footpath","C2"
"vocational","C2"
"validity","C2"
"invisible","C2"
"refine","C2"
"therapeutic","C2"
"noble","C2"
"dissertation","C2"
"congratulate","C2"
"broaden","C2"
"winning","C2"
"ancestor","C2"
"dissolve","C2"
"refurbishment","C2"
"reasoning","C2"
"relaxation","C2"
"conceal","C2"
"persist","C2"
"recreation","C2"
"transparency","C2"
"allegation","C2"
"unwanted","C2"
"showcase","C2"
"believer","C2"
"seeker","C2"
"ample","C2"
"landmark","C2"
"acclaimed","C2"
"rehabilitation","C2"
"fuel","C2"
"prosperity","C2"
"consolidate","C2"
"Mexican","C2"
"tolerate","C2"
"constituency","C2"
"detach","C2"
"quantitative","C2"
"offset","C2"
"profitable","C2"
"legislative","C2"
"acknowledgement","C2"
"picturesque","C2"
"diagnostic","C2"
"unveil","C2"
"unsure","C2"
"horizontal","C2"
"vacation","C2"
"disturbance","C2"
"outlook","C2"
"abundance","C2"
"shared","C2"
"unlimited","C2"
"mentor","C2"
"imaging","C2"
"exhibit","C2"
"free","C2"
"revive","C2"
"arguably","C2"
"planner","C2"
"differentiate","C2"
"suppress","C2"
"publicise","C2"
"distributor","C2"
"dilemma","C2"
"unprecedented","C2"
"discourage","C2"
"openly","C2"
"concede","C2"
"nutrition","C2"
"proximity","C2"
"regain","C2"
"unfold","C2"
"procurement","C2"
"renewable","C2"
"transcript","C2"
"artefact","C2"
"confidentiality","C2"
"interference","C2"
"citizenship","C2"
"breadth","C2"
"comfortably","C2"
"abolish","C2"
"entail","C2"
"pharmaceutical","C2"
"forefront","C2"
"further","C2"
"sociology","C2"
"survivor","C2"
"excavation","C2"
"hierarchy","C2"
"physics","C2"
"physics","C2"
"current","C2"
"mechanic","C2"
"fighter","C2"
"chief","C2"
"gym","C2"
"rod","C2"
"tab","C2"
"arm","C2"
"saint","C2"
"blend","C2"
"cylinder","C2"
"snack","C2"
"bracket","C2"
"hobby","C2"
"deposit","C2"
"sickness","C2"
"creep","C2"
"pale","C2"
"kilometre","C2"
"nest","C2"
"sue","C2"
"certainty","C2"
"cyclist","C2"
"read","C2"
"credit","C2"
"widow","C2"
"Portuguese","C2"
"dealings","C2"
"sandy","C2"
"ours","C2"
"commander","C2"
"gesture","C2"
"unemployed","C2"
"finished","C2"
"cartoon","C2"
"limb","C2"
"telephone","C2"
"bicycle","C2"
"confusing","C2"
"painter","C2"
"swallow","C2"
"illusion","C2"
"fluid","C2"
"receiver","C2"
"deliberate","C2"
"stack","C2"
"extra","C2"
"aerial","C2"
"supposedly","C2"
"mercy","C2"
"statue","C2"
"ash","C2"
"basin","C2"
"protest","C2"
"shaft","C2"
"cutting","C2"
"irrelevant","C2"
"stain","C2"
"wit","C2"
"aluminium","C2"
"blade","C2"
"herb","C2"
"discard","C2"
"naked","C2"
"interior","C2"
"heel","C2"
"vitamin","C2"
"ruler","C2"
"spray","C2"
"stamp","C2"
"rally","C2"
"say","C2"
"jewellery","C2"
"trace","C2"
"lord","C2"
"cabin","C2"
"push","C2"
"conscience","C2"
"warmth","C2"
"preview","C2"
"thermal","C2"
"candle","C2"
"dead","C2"
"lightly","C2"
"rub","C2"
"lonely","C2"
"ending","C2"
"invoice","C2"
"luckily","C2"
"census","C2"
"group","C2"
"scary","C2"
"plead","C2"
"bat","C2"
"pioneer","C2"
"deadly","C2"
"balcony","C2"
"photograph","C2"
"fix","C2"
"liquid","C2"
"shooting","C2"
"incidentally","C2"
"horn","C2"
"chef","C2"
"umbrella","C2"
"air","C2"
"honestly","C2"
"permit","C2"
"ruin","C2"
"commend","C2"
"parade","C2"
"actress","C2"
"uniform","C2"
"tie","C2"
"weaken","C2"
"thief","C2"
"appetite","C2"
"sacrifice","C2"
"invariably","C2"
"Buddhist","C2"
"Buddhist","C2"
"drown","C2"
"gem","C2"
"walker","C2"
"mine","C2"
"boom","C2"
"insure","C2"
"weed","C2"
"pulse","C2"
"redundant","C2"
"affection","C2"
"funeral","C2"
"rehearsal","C2"
"campaign","C2"
"chemical","C2"
"laughter","C2"
"bow","C2"
"tobacco","C2"
"con","C2"
"barrel","C2"
"amusing","C2"
"master","C2"
"jury","C2"
"vague","C2"
"orchestra","C2"
"infant","C2"
"ink","C2"
"ray","C2"
"rigid","C2"
"vanish","C2"
"litter","C2"
"voice","C2"
"villa","C2"
"palm","C2"
"pet","C2"
"leap","C2"
"clerk","C2"
"dive","C2"
"alien","C2"
"multiply","C2"
"any","C2"
"equal","C2"
"console","C2"
"paperback","C2"
"inside","C2"
"beam","C2"
"frankly","C2"
"inject","C2"
"spin","C2"
"mature","C2"
"wound","C2"
"junior","C2"
"socket","C2"
"maths","C2"
"blast","C2"
"pronounce","C2"
"steering","C2"
"tribunal","C2"
"deputy","C2"
"Nazi","C2"
"pending","C2"
"gravity","C2"
"motorcycle","C2"
"heading","C2"
"mail","C2"
"burst","C2"
"seldom","C2"
"vet","C2"
"butterfly","C2"
"whichever","C2"
"rock","C2"
"speaking","C2"
"plot","C2"
"suspicious","C2"
"temptation","C2"
"bar","C2"
"divorce","C2"
"lion","C2"
"playground","C2"
"handsome","C2"
"empty","C2"
"outing","C2"
"fever","C2"
"cheer","C2"
"echo","C2"
"surprise","C2"
"obscure","C2"
"Saudi Arabia","C2"
"Saudi","C2"
"slip","C2"
"after","C2"
"sail","C2"
"stiff","C2"
"mentally","C2"
"breathing","C2"
"chart","C2"
"revenge","C2"
"harvest","C2"
"audio","C2"
"trauma","C2"
"pillar","C2"
"cheer","C2"
"dip","C2"
"wear","C2"
"analyze","C2"
"bolt","C2"
"deteriorate","C2"
"disciple","C2"
"bishop","C2"
"foul","C2"
"socialist","C2"
"ground","C2"
"gaze","C2"
"distract","C2"
"grandfather","C2"
"grade","C2"
"outfit","C2"
"monk","C2"
"romance","C2"
"compliment","C2"
"appendix","C2"
"salvation","C2"
"just","C2"
"hut","C2"
"unpleasant","C2"
"barn","C2"
"pause","C2"
"homeless","C2"
"sample","C2"
"calm","C2"
"noticeable","C2"
"bowl","C2"
"dock","C2"
"detective","C2"
"faithful","C2"
"guilt","C2"
"reverse","C2"
"exit","C2"
"conservative","C2"
"hormone","C2"
"fighting","C2"
"stem","C2"
"leap","C2"
"overnight","C2"
"vacuum","C2"
"swell","C2"
"evidently","C2"
"sofa","C2"
"pro","C2"
"pottery","C2"
"even","C2"
"spark","C2"
"unlock","C2"
"grave","C2"
"heated","C2"
"daylight","C2"
"tender","C2"
"buying","C2"
"cart","C2"
"plus","C2"
"climb","C2"
"resort","C2"
"meadow","C2"
"misery","C2"
"curve","C2"
"phase","C2"
"fringe","C2"
"eating","C2"
"punk","C2"
"man","C2"
"forwards","C2"
"redundancy","C2"
"trunk","C2"
"cage","C2"
"wicked","C2"
"wave","C2"
"try","C2"
"frustrating","C2"
"guardian","C2"
"resident","C2"
"postcard","C2"
"hunger","C2"
"cemetery","C2"
"instinct","C2"
"helmet","C2"
"jail","C2"
"cord","C2"
"shoot","C2"
"animated","C2"
"linen","C2"
"tuck","C2"
"narrow","C2"
"halfway","C2"
"scandal","C2"
"starter","C2"
"committed","C2"
"riot","C2"
"perfection","C2"
"ditch","C2"
"hook","C2"
"glaze","C2"
"cocktail","C2"
"overtake","C2"
"dairy","C2"
"nonsense","C2"
"disguise","C2"
"pepper","C2"
"bridge","C2"
"fond","C2"
"rob","C2"
"shrub","C2"
"hygiene","C2"
"shocking","C2"
"hazardous","C2"
"rack","C2"
"allegedly","C2"
"predictable","C2"
"lottery","C2"
"autonomy","C2"
"vs","C2"
"terrific","C2"
"decay","C2"
"mistake","C2"
"coursework","C2"
"masterpiece","C2"
"grouping","C2"
"validation","C2"
"recreate","C2"
"onset","C2"
"theatrical","C2"
"denial","C2"
"contamination","C2"
"understandable","C2"
"dispense","C2"
"strangely","C2"
"shrink","C2"
"alleviate","C2"
"chunk","C2"
"wheat","C2"
"milestone","C2"
"destine","C2"
"notorious","C2"
"paradigm","C2"
"sod","C2"
"bingo","C2"
"minibus","C2"
"tits","C2"
"prat","C2"
"fart","C2"
"git","C2"
"pencil","C2"
"class","C2"
"different","C2"
"good afternoon","C2"
"good evening","C2"
"good morning","C2"
"no one","C2"
"living room","C2"
"ice cream","C2"
"goodnight","C2"
"excuse me","C2"
"preposition","C2"
"Russia","C2"
"cheap","C2"
"better","C2"
"verb","C2"
"vest","C2"
"waiter","C2"
"waitress","C2"
"swimming pool","C2"
"sunglasses","C2"
"bra","C2"
"singular","C2"
"phone call","C2"
"phone number","C2"
"check in","C2"
"check out","C2"
"cheer up","C2"
"chemist","C2"
"chewing gum","C2"
"come from","C2"
"come in","C2"
"plural","C2"
"noun","C2"
"next to","C2"
"new year","C2"
"kilo","C2"
"gram","C2"
"glasses","C2"
"get up","C2"
"look for","C2"
"for example","C2"
"how much","C2"
"how many","C2"
"aeroplane","C2"
"have to","C2"
"high school","C2"
"sweater","C2"
"take out ","C2"
"TV","C2"
"not bad","C2"
"be born","C2"
"zebra","C2"
"baked beans","C2"
"bank account","C2"
"brother-in-law","C2"
"wash up","C2"
"web page","C2"
"petrol station","C2"
"turn off","C2"
"turn on","C2"
"traffic lights","C2"
"triangle","C2"
"underwear","C2"
"whale","C2"
"think about","C2"
"think of","C2"
"throw away","C2"
"thunder","C2"
"tiger","C2"
"tracksuit","C2"
"switch off","C2"
"switch on","C2"
"all right","C2"
"all right","C2"
"baseball","C2"
"basketball","C2"
"snake","C2"
"snow","C2"
"sandal","C2"
"secondary school","C2"
"sister-in-law","C2"
"son-in-law","C2"
"teaspoon","C2"
"take part","C2"
"take off","C2"
"take away","C2"
"swimming costume","C2"
"sweatshirt","C2"
"believe in","C2"
"belong to","C2"
"blow up","C2"
"daughter-in-law","C2"
"rectangle","C2"
"second-class","C2"
"prime minister","C2"
"pronoun","C2"
"stand up","C2"
"look after","C2"
"look at","C2"
"bee","C2"
"boxing","C2"
"spice","C2"
"shop assistant","C2"
"rainy","C2"
"part-time","C2"
"pasta","C2"
"burger","C2"
"bus stop","C2"
"businessman","C2"
"businesswoman","C2"
"calm down","C2"
"instead of","C2"
"jealous","C2"
"jogging","C2"
"lie down","C2"
"lightning","C2"
"in fact","C2"
"in front of","C2"
"question mark","C2"
"grow up","C2"
"headteacher","C2"
"put down","C2"
"go back","C2"
"go down","C2"
"go up","C2"
"good-looking","C2"
"gallon","C2"
"get back","C2"
"hold up","C2"
"phrasal verb","C2"
"old-fashioned","C2"
"mother-in-law","C2"
"look forward to","C2"
"hot chocolate","C2"
"go away","C2"
"get out","C2"
"full stop","C2"
"flour","C2"
"first-class","C2"
"fire engine","C2"
"centimetre","C2"
"come on","C2"
"credit card","C2"
"fall over","C2"
"father-in-law","C2"
"find out","C2"
"bring back","C2"
"elephant","C2"
"capital letter","C2"
"so that","C2"
"last night","C2"
"grandchild","C2"
"granddaughter","C2"
"grandmother","C2"
"grandparents","C2"
"grandson","C2"
"be about to","C2"
"above all","C2"
"alarm clock","C2"
"wrist","C2"
"yoga","C2"
"gradual","C2"
"including","C2"
"luggage","C2"
"obey","C2"
"princess","C2"
"provided","C2"
"quarrel","C2"
"quarrel","C2"
"reveal","C2"
"robbery","C2"
"satisfied","C2"
"slim","C2"
"Swedish","C2"
"tense","C2"
"at all","C2"
"at least","C2"
"add up","C2"
"adjective","C2"
"known","C2"
"wolf","C2"
"adverb","C2"
"foreigner","C2"
"goods","C2"
"nod","C2"
"passive","C2"
"whisper","C2"
"symbolic","C2"
"wallet","C2"
"work out","C2"
"come up","C2"
"comma","C2"
"cucumber","C2"
"washing machine","C2"
"washing-up","C2"
"wasp","C2"
"watch out","C2"
"violin","C2"
"visa","C2"
"waist","C2"
"ant","C2"
"any more","C2"
"apricot","C2"
"armchair","C2"
"armed forces","C2"
"as if","C2"
"at once","C2"
"athletics","C2"
"aubergine","C2"
"bad-tempered","C2"
"banker","C2"
"turn out","C2"
"turn over","C2"
"turn up","C2"
"carry on","C2"
"carry out","C2"
"catch up","C2"
"cauliflower","C2"
"courgette","C2"
"in love","C2"
"make love","C2"
"use up","C2"
"used to","C2"
"well-known","C2"
"trip up","C2"
"trumpet","C2"
"try on","C2"
"tuna","C2"
"have sex","C2"
"steering wheel","C2"
"stepchild","C2"
"stepdaughter","C2"
"stepfather","C2"
"stepmother","C2"
"set off","C2"
"set up","C2"
"skull","C2"
"so far","C2"
"tell off","C2"
"take up","C2"
"take over","C2"
"take care","C2"
"table tennis","C2"
"on top","C2"
"sweetcorn","C2"
"stepson","C2"
"fall apart","C2"
"fall asleep","C2"
"fall out","C2"
"salesman","C2"
"saleswoman","C2"
"raspberry","C2"
"rather than","C2"
"second-hand","C2"
"point of view","C2"
"point out","C2"
"police officer","C2"
"police station","C2"
"post box","C2"
"post office","C2"
"beetle","C2"
"boarding card","C2"
"full name","C2"
"laugh at","C2"
"leave out","C2"
"leek","C2"
"let down","C2"
"let go","C2"
"let off","C2"
"spinach","C2"
"shark","C2"
"raincoat","C2"
"pass on","C2"
"pass round","C2"
"put off","C2"
"put on","C2"
"pick up","C2"
"pineapple","C2"
"plum","C2"
"plumber","C2"
"name after","C2"
"nephew","C2"
"one another","C2"
"ounce","C2"
"olive","C2"
"olive oil","C2"
"omelette","C2"
"paw","C2"
"penguin","C2"
"mist","C2"
"misty","C2"
"mosquito","C2"
"margarine","C2"
"mayonnaise","C2"
"melon","C2"
"look into","C2"
"look round","C2"
"look up","C2"
"mail box","C2"
"make into","C2"
"make up","C2"
"lettuce","C2"
"live together","C2"
"in order to","C2"
"in time","C2"
"join in","C2"
"kangaroo","C2"
"keep on","C2"
"keep up","C2"
"hear from","C2"
"hear of","C2"
"heart attack","C2"
"help out","C2"
"hockey","C2"
"hold on","C2"
"go off","C2"
"go on","C2"
"go out","C2"
"go over","C2"
"go through","C2"
"idiom","C2"
"in addition","C2"
"grown-up","C2"
"gymnastics","C2"
"bracket","C2"
"break down","C2"
"hand in","C2"
"hand out","C2"
"hand over","C2"
"hang on","C2"
"by chance","C2"
"cloudy","C2"
"coconut","C2"
"come back","C2"
"celery","C2"
"come out","C2"
"in detail","C2"
"put away","C2"
"clean up","C2"
"cut off","C2"
"cut up","C2"
"postman","C2"
"now and then","C2"
"niece","C2"
"next door","C2"
"grapefruit","C2"
"give back","C2"
"give up","C2"
"give away","C2"
"giraffe","C2"
"get over","C2"
"get on","C2"
"fur","C2"
"frying pan","C2"
"frosty","C2"
"foggy","C2"
"fit in","C2"
"firefighter","C2"
"fingernail","C2"
"finish off","C2"
"finish up","C2"
"fill in","C2"
"fill out","C2"
"fill up","C2"
"eat out","C2"
"come round","C2"
"in charge","C2"
"elbow","C2"
"electrician","C2"
"deer","C2"
"do up","C2"
"broccoli","C2"
"eyebrow","C2"
"exclamation mark","C2"
"end up","C2"
"each other","C2"
"dolphin","C2"
"donkey","C2"
"bull","C2"
"run out","C2"
"in total","C2"
"as usual","C2"
"in advance","C2"
"after all","C2"
"bring up","C2"
"claw","C2"
"camel","C2"
"climate change","C2"
"admiration","C2"
"amuse","C2"
"dependenceNoun","C2"
"at first","C2"
"on foot","C2"
"fry","C2"
"Never mind.","C2"
"if only","C2"
"optimistic","C2"
"pessimistic","C2"
"rebel","C2"
"stand for","C2"
"remaining","C2"
"stand out","C2"
"surplus","C2"
"come true","C2"
"hug","C2"
"worn out","C2"
"meet with","C2"
"trade union","C2"
"turn down","C2"
"take on","C2"
"take after","C2"
"stock exchange","C2"
"stock market","C2"
"sell out","C2"
"settle down","C2"
"rule out","C2"
"sadness","C2"
"soya","C2"
"shut up","C2"
"show off","C2"
"in turn","C2"
"on the whole","C2"
"out of order","C2"
"owl","C2"
"make up for","C2"
"mess around","C2"
"mess up","C2"
"hail","C2"
"hail","C2"
"put up with","C2"
"global warming","C2"
"go ahead","C2"
"give birth","C2"
"give in","C2"
"move out","C2"
"long-term","C2"
"short-term","C2"
"hoof","C2"
"goose","C2"
"go by","C2"
"get up to","C2"
"get round to","C2"
"bring in","C2"
"fairy tale","C2"
"dove","C2"
"even though","C2"
"eagle","C2"
"customs","C2"
"accidentally","C2"
"AIDS","C2"
"ambassador","C2"
"as for","C2"
"break up","C2"
"belongings","C2"
"break out","C2"
"brutal","C2"
"build up","C2"
"capitalism","C2"
"carbon dioxide","C2"
"cheerful","C2"
"clap","C2"
"confession","C2"
"coincidence","C2"
"communism","C2"
"cooperate","C2"
"corpse","C2"
"curiosity","C2"
"despair","C2"
"disappoint","C2"
"earthquake","C2"
"fascism","C2"
"feminine","C2"
"fragile","C2"
"go through","C2"
"greeting","C2"
"institute","C2"
"investigator","C2"
"jewel","C2"
"journalism","C2"
"kind","C2"
"lastly","C2"
"madness","C2"
"masculine","C2"
"misunderstand","C2"
"misunderstanding","C2"
"monopoly","C2"
"mayor","C2"
"murderer","C2"
"nationality","C2"
"offensive","C2"
"paradise","C2"
"postpone","C2"
"racism","C2"
"rape","C2"
"rug","C2"
"scare","C2"
"sincere","C2"
"socialism","C2"
"slogan","C2"
"do without","C2"
"sour","C2"
"subjective","C2"
"subway","C2"
"tense","C2"
"exchange rate","C2"
"torture","C2"
"torture","C2"
"come to","C2"
"trivial","C2"
"versus","C2"
"every other","C2"
"cod","C2"
"come across","C2"
"on the contrary","C2"
"real estate","C2"
"interest rate","C2"
"mineral water","C2"
"in particular","C2"
"private life","C2"
"set out","C2"
"speak out","C2"
"vice versa","C2"
"vice-president","C2"
"socialist","C2"
"fascist","C2"
"fascist","C2"
"communist","C2"
"communist","C2"
"violate","C2"
"violation","C2"
"melody","C2"
"resignation","C2"
"psychologist","C2"
"psychology","C2"
"philosopher","C2"
"philosophy","C2"
"municipal","C2"
"ideology","C2"
"differ","C2"
"entrepreneur","C2"
"credibility","C2"
"contradiction","C2"
"destiny","C2"
"federal","C2"
"bride","C2"
"absurd","C2"
"constitutional","C2"
"virgin","C2"
"united","C2"
"throne","C2"
"sweat","C2"
"sweat","C2"
"sunset","C2"
"suitcase","C2"
"spectator","C2"
"slaughter","C2"
"sigh","C2"
"sigh","C2"
"secular","C2"
"rhetoric","C2"
"referendum","C2"
"prosecutor","C2"
"propaganda","C2"
"problematic","C2"
"poison","C2"
"poisonous","C2"
"na´ve","C2"
"misfortune","C2"
"minutes","C2"
"metaphor","C2"
"mandate","C2"
"leak","C2"
"leak","C2"
"kidnap","C2"
"kidnapping","C2"
"irony","C2"
"ironic","C2"
"indirect","C2"
"indirectly","C2"
"inheritance","C2"
"indifferent","C2"
"inability","C2"
"hunter","C2"
"humanitarian","C2"
"expel","C2"
"exaggerate","C2"
"envy","C2"
"envy","C2"
"embassy","C2"
"elite","C2"
"ecological","C2"
"dot","C2"
"disappearance","C2"
"diploma","C2"
"dictator","C2"
"dictatorship","C2"
"curse","C2"
"cue","C2"
"credible","C2"
"counteract","C2"
"coordination","C2"
"consciously","C2"
"conquer","C2"
"coalition","C2"
"catastrophe","C2"
"bureaucratic","C2"
"betray","C2"
"betrayal","C2"
"avenue","C2"
"autonomous","C2"
"apparatus","C2"
"aggression","C2"
"aesthetic","C2"
"academy","C2"
"abundant","C2"
"youthful","C2"
"worsen","C2"
